aliquot_id	file_id	protocol_ref	protocol_component_versions	parent_alignment_ref	gene_annotation_ref	data_transformation_name	derived_data_file	tcga_data_type	tcga_data_level	tcga_archive_name
TCGA-M7-A71Z-01A-12R-A32O-07	f64c8677-da87-4543-b53c-4de28d86fff1	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2	SeqWareVersion=0.7.0;MapSpliceRSEM=0.7.5	UNCID_2234780.f64c8677-da87-4543-b53c-4de28d86fff1.sorted_genome_alignments.bam	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	f64c8677-da87-4543-b53c-4de28d86fff1 gene_expression	unc.edu.f64c8677-da87-4543-b53c-4de28d86fff1.2235421.rsem.isoforms.results	RSEM_isoforms	Level 3	unc.edu_PRAD.IlluminaHiSeq_RNASeqV2.Level_3.1.14.0
TCGA-M7-A71Z-01A-12R-A32O-07	f64c8677-da87-4543-b53c-4de28d86fff1	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2	SeqWareVersion=0.7.0;MapSpliceRSEM=0.7.5	UNCID_2234780.f64c8677-da87-4543-b53c-4de28d86fff1.sorted_genome_alignments.bam	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	f64c8677-da87-4543-b53c-4de28d86fff1 gene_expression	unc.edu.f64c8677-da87-4543-b53c-4de28d86fff1.2235420.rsem.genes.results	RSEM_genes	Level 3	unc.edu_PRAD.IlluminaHiSeq_RNASeqV2.Level_3.1.14.0
TCGA-M7-A71Z-01A-12R-A32O-07	f64c8677-da87-4543-b53c-4de28d86fff1	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2	SeqWareVersion=0.7.0;MapSpliceRSEM=0.7.5	UNCID_2234780.f64c8677-da87-4543-b53c-4de28d86fff1.sorted_genome_alignments.bam	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	f64c8677-da87-4543-b53c-4de28d86fff1 gene_expression	unc.edu.f64c8677-da87-4543-b53c-4de28d86fff1.2235570.bt.exon_quantification.txt	exon_quantification	Level 3	unc.edu_PRAD.IlluminaHiSeq_RNASeqV2.Level_3.1.14.0
TCGA-M7-A71Z-01A-12R-A32O-07	f64c8677-da87-4543-b53c-4de28d86fff1	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2	SeqWareVersion=0.7.0;MapSpliceRSEM=0.7.5	UNCID_2234780.f64c8677-da87-4543-b53c-4de28d86fff1.sorted_genome_alignments.bam	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	f64c8677-da87-4543-b53c-4de28d86fff1 gene_expression	unc.edu.f64c8677-da87-4543-b53c-4de28d86fff1.2234810.junction_quantification.txt	junction_quantification	Level 3	unc.edu_PRAD.IlluminaHiSeq_RNASeqV2.Level_3.1.14.0
TCGA-M7-A71Z-01A-12R-A32O-07	f64c8677-da87-4543-b53c-4de28d86fff1	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2	SeqWareVersion=0.7.0;MapSpliceRSEM=0.7.5	UNCID_2234780.f64c8677-da87-4543-b53c-4de28d86fff1.sorted_genome_alignments.bam	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	f64c8677-da87-4543-b53c-4de28d86fff1 gene_expression	unc.edu.f64c8677-da87-4543-b53c-4de28d86fff1.2235453.rsem.genes.normalized_results	RSEM_genes_normalized	Level 3	unc.edu_PRAD.IlluminaHiSeq_RNASeqV2.Level_3.1.14.0
TCGA-M7-A71Z-01A-12R-A32O-07	f64c8677-da87-4543-b53c-4de28d86fff1	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2	SeqWareVersion=0.7.0;MapSpliceRSEM=0.7.5	UNCID_2234780.f64c8677-da87-4543-b53c-4de28d86fff1.sorted_genome_alignments.bam	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	f64c8677-da87-4543-b53c-4de28d86fff1 gene_expression	unc.edu.f64c8677-da87-4543-b53c-4de28d86fff1.2235454.rsem.isoforms.normalized_results	RSEM_isoforms_normalized	Level 3	unc.edu_PRAD.IlluminaHiSeq_RNASeqV2.Level_3.1.14.0
TCGA-M7-A720-01A-12R-A32O-07	0c18423b-7a7e-440d-96a7-ec3815aa411c	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2	SeqWareVersion=0.7.0;MapSpliceRSEM=0.7.5	UNCID_2310444.0c18423b-7a7e-440d-96a7-ec3815aa411c.sorted_genome_alignments.bam	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	0c18423b-7a7e-440d-96a7-ec3815aa411c gene_expression	unc.edu.0c18423b-7a7e-440d-96a7-ec3815aa411c.2311122.rsem.isoforms.results	RSEM_isoforms	Level 3	unc.edu_PRAD.IlluminaHiSeq_RNASeqV2.Level_3.1.14.0
TCGA-M7-A720-01A-12R-A32O-07	0c18423b-7a7e-440d-96a7-ec3815aa411c	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2	SeqWareVersion=0.7.0;MapSpliceRSEM=0.7.5	UNCID_2310444.0c18423b-7a7e-440d-96a7-ec3815aa411c.sorted_genome_alignments.bam	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	0c18423b-7a7e-440d-96a7-ec3815aa411c gene_expression	unc.edu.0c18423b-7a7e-440d-96a7-ec3815aa411c.2311121.rsem.genes.results	RSEM_genes	Level 3	unc.edu_PRAD.IlluminaHiSeq_RNASeqV2.Level_3.1.14.0
TCGA-M7-A720-01A-12R-A32O-07	0c18423b-7a7e-440d-96a7-ec3815aa411c	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2	SeqWareVersion=0.7.0;MapSpliceRSEM=0.7.5	UNCID_2310444.0c18423b-7a7e-440d-96a7-ec3815aa411c.sorted_genome_alignments.bam	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	0c18423b-7a7e-440d-96a7-ec3815aa411c gene_expression	unc.edu.0c18423b-7a7e-440d-96a7-ec3815aa411c.2311181.bt.exon_quantification.txt	exon_quantification	Level 3	unc.edu_PRAD.IlluminaHiSeq_RNASeqV2.Level_3.1.14.0
TCGA-M7-A720-01A-12R-A32O-07	0c18423b-7a7e-440d-96a7-ec3815aa411c	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2	SeqWareVersion=0.7.0;MapSpliceRSEM=0.7.5	UNCID_2310444.0c18423b-7a7e-440d-96a7-ec3815aa411c.sorted_genome_alignments.bam	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	0c18423b-7a7e-440d-96a7-ec3815aa411c gene_expression	unc.edu.0c18423b-7a7e-440d-96a7-ec3815aa411c.2310582.junction_quantification.txt	junction_quantification	Level 3	unc.edu_PRAD.IlluminaHiSeq_RNASeqV2.Level_3.1.14.0
TCGA-M7-A720-01A-12R-A32O-07	0c18423b-7a7e-440d-96a7-ec3815aa411c	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2	SeqWareVersion=0.7.0;MapSpliceRSEM=0.7.5	UNCID_2310444.0c18423b-7a7e-440d-96a7-ec3815aa411c.sorted_genome_alignments.bam	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	0c18423b-7a7e-440d-96a7-ec3815aa411c gene_expression	unc.edu.0c18423b-7a7e-440d-96a7-ec3815aa411c.2311140.rsem.genes.normalized_results	RSEM_genes_normalized	Level 3	unc.edu_PRAD.IlluminaHiSeq_RNASeqV2.Level_3.1.14.0
TCGA-M7-A720-01A-12R-A32O-07	0c18423b-7a7e-440d-96a7-ec3815aa411c	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2	SeqWareVersion=0.7.0;MapSpliceRSEM=0.7.5	UNCID_2310444.0c18423b-7a7e-440d-96a7-ec3815aa411c.sorted_genome_alignments.bam	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	0c18423b-7a7e-440d-96a7-ec3815aa411c gene_expression	unc.edu.0c18423b-7a7e-440d-96a7-ec3815aa411c.2311137.rsem.isoforms.normalized_results	RSEM_isoforms_normalized	Level 3	unc.edu_PRAD.IlluminaHiSeq_RNASeqV2.Level_3.1.14.0
TCGA-M7-A721-01A-12R-A32O-07	b490a174-95fa-4681-be76-e1690fb17131	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2	SeqWareVersion=0.7.0;MapSpliceRSEM=0.7.5	UNCID_2253821.b490a174-95fa-4681-be76-e1690fb17131.sorted_genome_alignments.bam	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	b490a174-95fa-4681-be76-e1690fb17131 gene_expression	unc.edu.b490a174-95fa-4681-be76-e1690fb17131.2255556.rsem.isoforms.results	RSEM_isoforms	Level 3	unc.edu_PRAD.IlluminaHiSeq_RNASeqV2.Level_3.1.14.0
TCGA-M7-A721-01A-12R-A32O-07	b490a174-95fa-4681-be76-e1690fb17131	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2	SeqWareVersion=0.7.0;MapSpliceRSEM=0.7.5	UNCID_2253821.b490a174-95fa-4681-be76-e1690fb17131.sorted_genome_alignments.bam	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	b490a174-95fa-4681-be76-e1690fb17131 gene_expression	unc.edu.b490a174-95fa-4681-be76-e1690fb17131.2255555.rsem.genes.results	RSEM_genes	Level 3	unc.edu_PRAD.IlluminaHiSeq_RNASeqV2.Level_3.1.14.0
TCGA-M7-A721-01A-12R-A32O-07	b490a174-95fa-4681-be76-e1690fb17131	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2	SeqWareVersion=0.7.0;MapSpliceRSEM=0.7.5	UNCID_2253821.b490a174-95fa-4681-be76-e1690fb17131.sorted_genome_alignments.bam	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	b490a174-95fa-4681-be76-e1690fb17131 gene_expression	unc.edu.b490a174-95fa-4681-be76-e1690fb17131.2255936.bt.exon_quantification.txt	exon_quantification	Level 3	unc.edu_PRAD.IlluminaHiSeq_RNASeqV2.Level_3.1.14.0
TCGA-M7-A721-01A-12R-A32O-07	b490a174-95fa-4681-be76-e1690fb17131	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2	SeqWareVersion=0.7.0;MapSpliceRSEM=0.7.5	UNCID_2253821.b490a174-95fa-4681-be76-e1690fb17131.sorted_genome_alignments.bam	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	b490a174-95fa-4681-be76-e1690fb17131 gene_expression	unc.edu.b490a174-95fa-4681-be76-e1690fb17131.2253832.junction_quantification.txt	junction_quantification	Level 3	unc.edu_PRAD.IlluminaHiSeq_RNASeqV2.Level_3.1.14.0
TCGA-M7-A721-01A-12R-A32O-07	b490a174-95fa-4681-be76-e1690fb17131	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2	SeqWareVersion=0.7.0;MapSpliceRSEM=0.7.5	UNCID_2253821.b490a174-95fa-4681-be76-e1690fb17131.sorted_genome_alignments.bam	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	b490a174-95fa-4681-be76-e1690fb17131 gene_expression	unc.edu.b490a174-95fa-4681-be76-e1690fb17131.2255598.rsem.genes.normalized_results	RSEM_genes_normalized	Level 3	unc.edu_PRAD.IlluminaHiSeq_RNASeqV2.Level_3.1.14.0
TCGA-M7-A721-01A-12R-A32O-07	b490a174-95fa-4681-be76-e1690fb17131	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2	SeqWareVersion=0.7.0;MapSpliceRSEM=0.7.5	UNCID_2253821.b490a174-95fa-4681-be76-e1690fb17131.sorted_genome_alignments.bam	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	b490a174-95fa-4681-be76-e1690fb17131 gene_expression	unc.edu.b490a174-95fa-4681-be76-e1690fb17131.2255599.rsem.isoforms.normalized_results	RSEM_isoforms_normalized	Level 3	unc.edu_PRAD.IlluminaHiSeq_RNASeqV2.Level_3.1.14.0
TCGA-M7-A722-01A-12R-A36G-07	ed257c43-c4be-42c9-8968-82bb9c0b8ce2	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2	SeqWareVersion=0.7.0;MapSpliceRSEM=0.7.5	UNCID_2658128.ed257c43-c4be-42c9-8968-82bb9c0b8ce2.sorted_genome_alignments.bam	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	ed257c43-c4be-42c9-8968-82bb9c0b8ce2 gene_expression	unc.edu.ed257c43-c4be-42c9-8968-82bb9c0b8ce2.2658776.rsem.isoforms.results	RSEM_isoforms	Level 3	unc.edu_PRAD.IlluminaHiSeq_RNASeqV2.Level_3.1.14.0
TCGA-M7-A722-01A-12R-A36G-07	ed257c43-c4be-42c9-8968-82bb9c0b8ce2	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2	SeqWareVersion=0.7.0;MapSpliceRSEM=0.7.5	UNCID_2658128.ed257c43-c4be-42c9-8968-82bb9c0b8ce2.sorted_genome_alignments.bam	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	ed257c43-c4be-42c9-8968-82bb9c0b8ce2 gene_expression	unc.edu.ed257c43-c4be-42c9-8968-82bb9c0b8ce2.2658775.rsem.genes.results	RSEM_genes	Level 3	unc.edu_PRAD.IlluminaHiSeq_RNASeqV2.Level_3.1.14.0
TCGA-M7-A722-01A-12R-A36G-07	ed257c43-c4be-42c9-8968-82bb9c0b8ce2	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2	SeqWareVersion=0.7.0;MapSpliceRSEM=0.7.5	UNCID_2658128.ed257c43-c4be-42c9-8968-82bb9c0b8ce2.sorted_genome_alignments.bam	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	ed257c43-c4be-42c9-8968-82bb9c0b8ce2 gene_expression	unc.edu.ed257c43-c4be-42c9-8968-82bb9c0b8ce2.2658841.bt.exon_quantification.txt	exon_quantification	Level 3	unc.edu_PRAD.IlluminaHiSeq_RNASeqV2.Level_3.1.14.0
TCGA-M7-A722-01A-12R-A36G-07	ed257c43-c4be-42c9-8968-82bb9c0b8ce2	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2	SeqWareVersion=0.7.0;MapSpliceRSEM=0.7.5	UNCID_2658128.ed257c43-c4be-42c9-8968-82bb9c0b8ce2.sorted_genome_alignments.bam	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	ed257c43-c4be-42c9-8968-82bb9c0b8ce2 gene_expression	unc.edu.ed257c43-c4be-42c9-8968-82bb9c0b8ce2.2658145.junction_quantification.txt	junction_quantification	Level 3	unc.edu_PRAD.IlluminaHiSeq_RNASeqV2.Level_3.1.14.0
TCGA-M7-A722-01A-12R-A36G-07	ed257c43-c4be-42c9-8968-82bb9c0b8ce2	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2	SeqWareVersion=0.7.0;MapSpliceRSEM=0.7.5	UNCID_2658128.ed257c43-c4be-42c9-8968-82bb9c0b8ce2.sorted_genome_alignments.bam	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	ed257c43-c4be-42c9-8968-82bb9c0b8ce2 gene_expression	unc.edu.ed257c43-c4be-42c9-8968-82bb9c0b8ce2.2658792.rsem.genes.normalized_results	RSEM_genes_normalized	Level 3	unc.edu_PRAD.IlluminaHiSeq_RNASeqV2.Level_3.1.14.0
TCGA-M7-A722-01A-12R-A36G-07	ed257c43-c4be-42c9-8968-82bb9c0b8ce2	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2	SeqWareVersion=0.7.0;MapSpliceRSEM=0.7.5	UNCID_2658128.ed257c43-c4be-42c9-8968-82bb9c0b8ce2.sorted_genome_alignments.bam	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	ed257c43-c4be-42c9-8968-82bb9c0b8ce2 gene_expression	unc.edu.ed257c43-c4be-42c9-8968-82bb9c0b8ce2.2658795.rsem.isoforms.normalized_results	RSEM_isoforms_normalized	Level 3	unc.edu_PRAD.IlluminaHiSeq_RNASeqV2.Level_3.1.14.0
TCGA-M7-A723-01A-12R-A32O-07	d139f13a-72aa-4bd8-bee2-c60c6bb016f2	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2	SeqWareVersion=0.7.0;MapSpliceRSEM=0.7.5	UNCID_2266570.d139f13a-72aa-4bd8-bee2-c60c6bb016f2.sorted_genome_alignments.bam	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	d139f13a-72aa-4bd8-bee2-c60c6bb016f2 gene_expression	unc.edu.d139f13a-72aa-4bd8-bee2-c60c6bb016f2.2267500.rsem.isoforms.results	RSEM_isoforms	Level 3	unc.edu_PRAD.IlluminaHiSeq_RNASeqV2.Level_3.1.14.0
TCGA-M7-A723-01A-12R-A32O-07	d139f13a-72aa-4bd8-bee2-c60c6bb016f2	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2	SeqWareVersion=0.7.0;MapSpliceRSEM=0.7.5	UNCID_2266570.d139f13a-72aa-4bd8-bee2-c60c6bb016f2.sorted_genome_alignments.bam	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	d139f13a-72aa-4bd8-bee2-c60c6bb016f2 gene_expression	unc.edu.d139f13a-72aa-4bd8-bee2-c60c6bb016f2.2267499.rsem.genes.results	RSEM_genes	Level 3	unc.edu_PRAD.IlluminaHiSeq_RNASeqV2.Level_3.1.14.0
TCGA-M7-A723-01A-12R-A32O-07	d139f13a-72aa-4bd8-bee2-c60c6bb016f2	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2	SeqWareVersion=0.7.0;MapSpliceRSEM=0.7.5	UNCID_2266570.d139f13a-72aa-4bd8-bee2-c60c6bb016f2.sorted_genome_alignments.bam	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	d139f13a-72aa-4bd8-bee2-c60c6bb016f2 gene_expression	unc.edu.d139f13a-72aa-4bd8-bee2-c60c6bb016f2.2268173.bt.exon_quantification.txt	exon_quantification	Level 3	unc.edu_PRAD.IlluminaHiSeq_RNASeqV2.Level_3.1.14.0
TCGA-M7-A723-01A-12R-A32O-07	d139f13a-72aa-4bd8-bee2-c60c6bb016f2	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2	SeqWareVersion=0.7.0;MapSpliceRSEM=0.7.5	UNCID_2266570.d139f13a-72aa-4bd8-bee2-c60c6bb016f2.sorted_genome_alignments.bam	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	d139f13a-72aa-4bd8-bee2-c60c6bb016f2 gene_expression	unc.edu.d139f13a-72aa-4bd8-bee2-c60c6bb016f2.2266592.junction_quantification.txt	junction_quantification	Level 3	unc.edu_PRAD.IlluminaHiSeq_RNASeqV2.Level_3.1.14.0
TCGA-M7-A723-01A-12R-A32O-07	d139f13a-72aa-4bd8-bee2-c60c6bb016f2	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2	SeqWareVersion=0.7.0;MapSpliceRSEM=0.7.5	UNCID_2266570.d139f13a-72aa-4bd8-bee2-c60c6bb016f2.sorted_genome_alignments.bam	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	d139f13a-72aa-4bd8-bee2-c60c6bb016f2 gene_expression	unc.edu.d139f13a-72aa-4bd8-bee2-c60c6bb016f2.2267530.rsem.genes.normalized_results	RSEM_genes_normalized	Level 3	unc.edu_PRAD.IlluminaHiSeq_RNASeqV2.Level_3.1.14.0
TCGA-M7-A723-01A-12R-A32O-07	d139f13a-72aa-4bd8-bee2-c60c6bb016f2	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2	SeqWareVersion=0.7.0;MapSpliceRSEM=0.7.5	UNCID_2266570.d139f13a-72aa-4bd8-bee2-c60c6bb016f2.sorted_genome_alignments.bam	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	d139f13a-72aa-4bd8-bee2-c60c6bb016f2 gene_expression	unc.edu.d139f13a-72aa-4bd8-bee2-c60c6bb016f2.2267529.rsem.isoforms.normalized_results	RSEM_isoforms_normalized	Level 3	unc.edu_PRAD.IlluminaHiSeq_RNASeqV2.Level_3.1.14.0
TCGA-M7-A724-01A-12R-A32O-07	8a3c4f20-3714-4dfd-9fb2-e7bae0c73432	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2	SeqWareVersion=0.7.0;MapSpliceRSEM=0.7.5	UNCID_2235015.8a3c4f20-3714-4dfd-9fb2-e7bae0c73432.sorted_genome_alignments.bam	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	8a3c4f20-3714-4dfd-9fb2-e7bae0c73432 gene_expression	unc.edu.8a3c4f20-3714-4dfd-9fb2-e7bae0c73432.2235761.rsem.isoforms.results	RSEM_isoforms	Level 3	unc.edu_PRAD.IlluminaHiSeq_RNASeqV2.Level_3.1.14.0
TCGA-M7-A724-01A-12R-A32O-07	8a3c4f20-3714-4dfd-9fb2-e7bae0c73432	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2	SeqWareVersion=0.7.0;MapSpliceRSEM=0.7.5	UNCID_2235015.8a3c4f20-3714-4dfd-9fb2-e7bae0c73432.sorted_genome_alignments.bam	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	8a3c4f20-3714-4dfd-9fb2-e7bae0c73432 gene_expression	unc.edu.8a3c4f20-3714-4dfd-9fb2-e7bae0c73432.2235760.rsem.genes.results	RSEM_genes	Level 3	unc.edu_PRAD.IlluminaHiSeq_RNASeqV2.Level_3.1.14.0
TCGA-M7-A724-01A-12R-A32O-07	8a3c4f20-3714-4dfd-9fb2-e7bae0c73432	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2	SeqWareVersion=0.7.0;MapSpliceRSEM=0.7.5	UNCID_2235015.8a3c4f20-3714-4dfd-9fb2-e7bae0c73432.sorted_genome_alignments.bam	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	8a3c4f20-3714-4dfd-9fb2-e7bae0c73432 gene_expression	unc.edu.8a3c4f20-3714-4dfd-9fb2-e7bae0c73432.2235876.bt.exon_quantification.txt	exon_quantification	Level 3	unc.edu_PRAD.IlluminaHiSeq_RNASeqV2.Level_3.1.14.0
TCGA-M7-A724-01A-12R-A32O-07	8a3c4f20-3714-4dfd-9fb2-e7bae0c73432	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2	SeqWareVersion=0.7.0;MapSpliceRSEM=0.7.5	UNCID_2235015.8a3c4f20-3714-4dfd-9fb2-e7bae0c73432.sorted_genome_alignments.bam	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	8a3c4f20-3714-4dfd-9fb2-e7bae0c73432 gene_expression	unc.edu.8a3c4f20-3714-4dfd-9fb2-e7bae0c73432.2235028.junction_quantification.txt	junction_quantification	Level 3	unc.edu_PRAD.IlluminaHiSeq_RNASeqV2.Level_3.1.14.0
TCGA-M7-A724-01A-12R-A32O-07	8a3c4f20-3714-4dfd-9fb2-e7bae0c73432	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2	SeqWareVersion=0.7.0;MapSpliceRSEM=0.7.5	UNCID_2235015.8a3c4f20-3714-4dfd-9fb2-e7bae0c73432.sorted_genome_alignments.bam	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	8a3c4f20-3714-4dfd-9fb2-e7bae0c73432 gene_expression	unc.edu.8a3c4f20-3714-4dfd-9fb2-e7bae0c73432.2235777.rsem.genes.normalized_results	RSEM_genes_normalized	Level 3	unc.edu_PRAD.IlluminaHiSeq_RNASeqV2.Level_3.1.14.0
TCGA-M7-A724-01A-12R-A32O-07	8a3c4f20-3714-4dfd-9fb2-e7bae0c73432	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2	SeqWareVersion=0.7.0;MapSpliceRSEM=0.7.5	UNCID_2235015.8a3c4f20-3714-4dfd-9fb2-e7bae0c73432.sorted_genome_alignments.bam	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	8a3c4f20-3714-4dfd-9fb2-e7bae0c73432 gene_expression	unc.edu.8a3c4f20-3714-4dfd-9fb2-e7bae0c73432.2235780.rsem.isoforms.normalized_results	RSEM_isoforms_normalized	Level 3	unc.edu_PRAD.IlluminaHiSeq_RNASeqV2.Level_3.1.14.0
TCGA-M7-A725-01A-12R-A32O-07	2faac3f0-67e2-433a-ad56-c43e794c7fee	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2	SeqWareVersion=0.7.0;MapSpliceRSEM=0.7.5	UNCID_2234600.2faac3f0-67e2-433a-ad56-c43e794c7fee.sorted_genome_alignments.bam	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	2faac3f0-67e2-433a-ad56-c43e794c7fee gene_expression	unc.edu.2faac3f0-67e2-433a-ad56-c43e794c7fee.2235385.rsem.isoforms.results	RSEM_isoforms	Level 3	unc.edu_PRAD.IlluminaHiSeq_RNASeqV2.Level_3.1.14.0
TCGA-M7-A725-01A-12R-A32O-07	2faac3f0-67e2-433a-ad56-c43e794c7fee	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2	SeqWareVersion=0.7.0;MapSpliceRSEM=0.7.5	UNCID_2234600.2faac3f0-67e2-433a-ad56-c43e794c7fee.sorted_genome_alignments.bam	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	2faac3f0-67e2-433a-ad56-c43e794c7fee gene_expression	unc.edu.2faac3f0-67e2-433a-ad56-c43e794c7fee.2235384.rsem.genes.results	RSEM_genes	Level 3	unc.edu_PRAD.IlluminaHiSeq_RNASeqV2.Level_3.1.14.0
